time,gt_x,gt_y,gt_vx,gt_vy,fused_x,fused_y,fused_vx,fused_vy,lidar_x,lidar_y,radar_x,radar_y
1.610000,47.430219,15.823220,-3.164644,9.486044,47.448818,15.764352,-2.750393,9.600881,47.570582,15.779275,47.420902,15.658698
1.620000,47.398478,15.918049,-3.183610,9.479696,47.448818,15.764352,-2.750393,9.600881,47.570582,15.779275,47.420902,15.658698
1.630000,47.366547,16.012814,-3.202563,9.473309,47.346607,16.040785,-2.904904,9.539035,47.570582,15.779275,47.289962,15.981635
1.640000,47.334427,16.107515,-3.221503,9.466885,47.346607,16.040785,-2.904904,9.539035,47.570582,15.779275,47.289962,15.981635
1.650000,47.302117,16.202151,-3.240430,9.460423,47.346607,16.040785,-2.904904,9.539035,47.570582,15.779275,47.289962,15.981635
1.660000,47.269618,16.296723,-3.259345,9.453924,47.346607,16.040785,-2.904904,9.539035,47.570582,15.779275,47.289962,15.981635
1.670000,47.236930,16.391230,-3.278246,9.447386,47.346607,16.040785,-2.904904,9.539035,47.570582,15.779275,47.289962,15.981635
1.680000,47.204053,16.485671,-3.297134,9.440811,47.187936,16.519437,-3.015635,9.517719,47.570582,15.779275,47.120831,16.532456
1.690000,47.170988,16.580046,-3.316009,9.434198,47.187936,16.519437,-3.015635,9.517719,47.570582,15.779275,47.120831,16.532456
1.700000,47.137733,16.674355,-3.334871,9.427547,47.061687,16.840819,-3.150953,9.863392,47.069125,16.861869,47.120831,16.532456
1.710000,47.104290,16.768597,-3.353719,9.420858,47.061687,16.840819,-3.150953,9.863392,47.069125,16.861869,47.120831,16.532456
1.720000,47.070659,16.862772,-3.372554,9.414132,47.061687,16.840819,-3.150953,9.863392,47.069125,16.861869,47.120831,16.532456
1.730000,47.036839,16.956879,-3.391376,9.407368,46.951354,17.132886,3.005210,9.823259,47.069125,16.861869,46.953251,17.014433
1.740000,47.002831,17.050919,-3.410184,9.400566,46.951354,17.132886,3.005210,9.823259,47.069125,16.861869,46.953251,17.014433
1.750000,46.968636,17.144890,-3.428978,9.393727,46.951354,17.132886,3.005210,9.823259,47.069125,16.861869,46.953251,17.014433
1.760000,46.934252,17.238793,-3.447759,9.386850,46.951354,17.132886,3.005210,9.823259,47.069125,16.861869,46.953251,17.014433
1.770000,46.899681,17.332627,-3.466525,9.379936,46.951354,17.132886,3.005210,9.823259,47.069125,16.861869,46.953251,17.014433
1.780000,46.864921,17.426392,-3.485278,9.372984,46.923690,17.545924,1.072148,9.082735,47.069125,16.861869,46.822895,17.523338
1.790000,46.829975,17.520087,-3.504017,9.365995,46.923690,17.545924,1.072148,9.082735,47.069125,16.861869,46.822895,17.523338
1.800000,46.794841,17.613712,-3.522742,9.358968,46.961241,17.635626,1.121942,8.862382,46.832382,17.679369,46.822895,17.523338
1.810000,46.759520,17.707266,-3.541453,9.351904,46.961241,17.635626,1.121942,8.862382,46.832382,17.679369,46.822895,17.523338
1.820000,46.724012,17.800750,-3.560150,9.344802,46.961241,17.635626,1.121942,8.862382,46.832382,17.679369,46.822895,17.523338
1.830000,46.688317,17.894162,-3.578832,9.337663,46.878038,17.842391,-0.069027,8.380467,46.832382,17.679369,46.738883,17.764063
1.840000,46.652436,17.987503,-3.597501,9.330487,46.878038,17.842391,-0.069027,8.380467,46.832382,17.679369,46.738883,17.764063
1.850000,46.616367,18.080772,-3.616154,9.323273,46.878038,17.842391,-0.069027,8.380467,46.832382,17.679369,46.738883,17.764063
1.860000,46.580113,18.173968,-3.634794,9.316023,46.878038,17.842391,-0.069027,8.380467,46.832382,17.679369,46.738883,17.764063
1.870000,46.543671,18.267092,-3.653418,9.308734,46.878038,17.842391,-0.069027,8.380467,46.832382,17.679369,46.738883,17.764063
1.880000,46.507044,18.360143,-3.672029,9.301409,46.769908,18.224680,-1.053910,8.019135,46.832382,17.679369,46.563981,18.223084
1.890000,46.470231,18.453120,-3.690624,9.294046,46.769908,18.224680,-1.053910,8.019135,46.832382,17.679369,46.563981,18.223084
1.900000,46.433232,18.546023,-3.709205,9.286646,46.677343,18.511946,-1.205110,8.354600,46.461270,18.637156,46.563981,18.223084
1.910000,46.396047,18.638853,-3.727771,9.279209,46.677343,18.511946,-1.205110,8.354600,46.461270,18.637156,46.563981,18.223084
1.920000,46.358676,18.731608,-3.746322,9.271735,46.677343,18.511946,-1.205110,8.354600,46.461270,18.637156,46.563981,18.223084
1.930000,46.321121,18.824287,-3.764857,9.264224,46.570813,18.741127,-1.867485,8.107460,46.461270,18.637156,46.370102,18.778698
1.940000,46.283379,18.916892,-3.783378,9.256676,46.570813,18.741127,-1.867485,8.107460,46.461270,18.637156,46.370102,18.778698
1.950000,46.245453,19.009421,-3.801884,9.249091,46.570813,18.741127,-1.867485,8.107460,46.461270,18.637156,46.370102,18.778698
